Min X value: -8373.719
Min Y value: -7.141647
Min Z value: -8273.554
Max X value: 10380.38
Max Y value: 220.334
Max Z value: 10480.55
Key: charpos in X , Y , Z , Time since start capture
1514.926 , 40.0141 , 1846.204 , 189.9
1514.876 , 40.02002 , 1846.106 , 189.92
1514.825 , 40.02594 , 1846.008 , 189.94
1514.775 , 40.03186 , 1845.91 , 189.96
1514.71 , 40.03848 , 1845.796 , 189.98
1514.619 , 40.0464 , 1845.654 , 190
1514.513 , 40.055 , 1845.496 , 190.02
1514.391 , 40.06445 , 1845.32 , 190.04
1514.257 , 40.07441 , 1845.132 , 190.06
1514.072 , 40.08691 , 1844.888 , 190.08
1513.887 , 40.09941 , 1844.644 , 190.1
1513.702 , 40.1119 , 1844.401 , 190.12
1513.489 , 40.12576 , 1844.126 , 190.14
1513.26 , 40.13779 , 1843.867 , 190.16
1513.017 , 40.1576 , 1843.621 , 190.18
1512.742 , 40.17422 , 1843.408 , 190.2
1512.422 , 40.17519 , 1843.306 , 190.22
1512.102 , 40.17615 , 1843.203 , 190.24
1511.782 , 40.17712 , 1843.101 , 190.26
1511.462 , 40.1749 , 1842.999 , 190.28
1511.162 , 40.1669 , 1843.131 , 190.3
1510.861 , 40.1509 , 1843.264 , 190.32
1510.56 , 40.1269 , 1843.397 , 190.34
1510.259 , 40.0949 , 1843.529 , 190.36
1509.958 , 40.0549 , 1843.662 , 190.38
1509.657 , 40.0069 , 1843.795 , 190.4
1509.357 , 39.97568 , 1843.927 , 190.42
1509.338 , 39.96768 , 1844.233 , 190.44
1509.32 , 39.95168 , 1844.539 , 190.46
1509.302 , 39.92768 , 1844.845 , 190.48
1509.283 , 39.89568 , 1845.151 , 190.5
1509.265 , 39.85568 , 1845.456 , 190.52
1509.247 , 39.82486 , 1845.762 , 190.54
1509.192 , 39.81686 , 1846.058 , 190.56
1509.138 , 39.80086 , 1846.354 , 190.58
1509.084 , 39.77686 , 1846.65 , 190.6
1509.03 , 39.74486 , 1846.946 , 190.62
1508.975 , 39.70486 , 1847.242 , 190.64
1508.921 , 39.66955 , 1847.538 , 190.66
1508.839 , 39.66155 , 1847.827 , 190.68
1508.758 , 39.64555 , 1848.116 , 190.7
1508.676 , 39.62155 , 1848.404 , 190.72
1508.594 , 39.59258 , 1848.693 , 190.74
1508.483 , 39.58458 , 1848.971 , 190.76
1508.371 , 39.56858 , 1849.25 , 190.78
1508.26 , 39.54457 , 1849.529 , 190.8
1508.149 , 39.52363 , 1849.807 , 190.82
1507.975 , 39.51563 , 1850.052 , 190.84
1507.802 , 39.49963 , 1850.297 , 190.86
1507.629 , 39.47563 , 1850.542 , 190.88
1507.455 , 39.45016 , 1850.786 , 190.9
1507.263 , 39.44216 , 1851.017 , 190.92
1507.071 , 39.42616 , 1851.247 , 190.94
1506.879 , 39.40216 , 1851.478 , 190.96
1506.687 , 39.38255 , 1851.708 , 190.98
1506.495 , 39.37455 , 1851.939 , 191
1506.303 , 39.35855 , 1852.169 , 191.02
1506.111 , 39.34474 , 1852.4 , 191.04
1505.919 , 39.33674 , 1852.63 , 191.06
1505.727 , 39.32074 , 1852.861 , 191.08
1505.535 , 39.30693 , 1853.091 , 191.1
1505.343 , 39.29893 , 1853.322 , 191.12
1505.151 , 39.28293 , 1853.552 , 191.14
1504.959 , 39.26912 , 1853.783 , 191.16
1504.803 , 39.26112 , 1853.971 , 191.18
1504.646 , 39.24861 , 1854.158 , 191.2
1504.493 , 39.24061 , 1854.343 , 191.22
1504.339 , 39.22843 , 1854.527 , 191.24
1504.212 , 39.22043 , 1854.679 , 191.26
1504.085 , 39.21177 , 1854.832 , 191.28
1503.985 , 39.20518 , 1854.952 , 191.3
1503.92 , 39.20094 , 1855.03 , 191.32
1503.856 , 39.19649 , 1855.107 , 191.34
1503.791 , 39.19165 , 1855.185 , 191.36
1503.735 , 39.18743 , 1855.254 , 191.38
1503.688 , 39.18391 , 1855.312 , 191.4
1503.649 , 39.18136 , 1855.36 , 191.42
1503.627 , 39.17996 , 1855.387 , 191.44
1503.615 , 39.17916 , 1855.402 , 191.46
1503.567 , 39.17596 , 1855.463 , 191.48
1503.518 , 39.1732 , 1855.525 , 191.5
1503.47 , 39.17058 , 1855.586 , 191.52
1503.427 , 39.16801 , 1855.667 , 191.54
1503.387 , 39.16542 , 1855.764 , 191.56
1503.354 , 39.1628 , 1855.894 , 191.58
1503.323 , 39.16014 , 1856.038 , 191.6
1503.291 , 39.15733 , 1856.196 , 191.62
1503.248 , 39.15349 , 1856.412 , 191.64
1503.205 , 39.14965 , 1856.628 , 191.66
1503.162 , 39.14581 , 1856.843 , 191.68
1503.119 , 39.14185 , 1857.073 , 191.7
1503.081 , 39.13781 , 1857.333 , 191.72
1503.042 , 39.13361 , 1857.604 , 191.74
1503 , 39.12921 , 1857.887 , 191.76
1502.957 , 39.1246 , 1858.184 , 191.78
1502.914 , 39.1203 , 1858.481 , 191.8
1502.871 , 39.11729 , 1858.778 , 191.82
1502.827 , 39.11427 , 1859.075 , 191.84
1502.784 , 39.11126 , 1859.371 , 191.86
1502.741 , 39.10824 , 1859.668 , 191.88
1502.698 , 39.10522 , 1859.965 , 191.9
1502.654 , 39.10221 , 1860.262 , 191.92
1502.611 , 39.0992 , 1860.559 , 191.94
1502.568 , 39.09618 , 1860.856 , 191.96
1502.524 , 39.09316 , 1861.153 , 191.98
1502.481 , 39.09015 , 1861.45 , 192
1502.438 , 39.08714 , 1861.746 , 192.02
1502.394 , 39.08529 , 1862.043 , 192.04
1502.351 , 39.08386 , 1862.34 , 192.06
1502.308 , 39.08244 , 1862.637 , 192.08
1502.265 , 39.08102 , 1862.934 , 192.1
1502.221 , 39.0796 , 1863.231 , 192.12
1502.178 , 39.07703 , 1863.528 , 192.14
1502.141 , 39.07449 , 1863.809 , 192.16
1502.112 , 39.07227 , 1864.082 , 192.18
1502.091 , 39.07039 , 1864.338 , 192.2
1502.115 , 39.07011 , 1864.568 , 192.22
1502.155 , 39.07039 , 1864.78 , 192.24
1502.195 , 39.07101 , 1864.93 , 192.26
1502.234 , 39.07161 , 1865.08 , 192.28
1502.275 , 39.07222 , 1865.229 , 192.3
1502.338 , 39.07368 , 1865.362 , 192.32
1502.395 , 39.07499 , 1865.482 , 192.34
1502.445 , 39.07613 , 1865.587 , 192.36
1502.481 , 39.07698 , 1865.664 , 192.38
1502.514 , 39.07773 , 1865.733 , 192.4
1502.522 , 39.07792 , 1865.75 , 192.42
1502.531 , 39.0781 , 1865.767 , 192.44
1502.539 , 39.07829 , 1865.784 , 192.46
1502.541 , 39.07835 , 1865.789 , 192.48
1502.541 , 39.07835 , 1865.789 , 192.5
1502.547 , 39.07848 , 1865.801 , 192.52
1502.559 , 39.07875 , 1865.827 , 192.54
1502.577 , 39.07917 , 1865.864 , 192.56
1502.619 , 39.08029 , 1865.954 , 192.58
1502.662 , 39.08149 , 1866.044 , 192.6
1502.705 , 39.08269 , 1866.133 , 192.62
1502.754 , 39.08408 , 1866.237 , 192.64
1502.816 , 39.08582 , 1866.367 , 192.66
1502.883 , 39.08771 , 1866.508 , 192.68
1502.955 , 39.08973 , 1866.659 , 192.7
1503.058 , 39.09262 , 1866.875 , 192.72
1503.161 , 39.09552 , 1867.091 , 192.74
1503.264 , 39.09842 , 1867.308 , 192.76
1503.367 , 39.10131 , 1867.524 , 192.78
1503.482 , 39.10456 , 1867.767 , 192.8
1503.615 , 39.1083 , 1868.018 , 192.82
1503.761 , 39.1124 , 1868.278 , 192.84
1503.927 , 39.11673 , 1868.537 , 192.86
1504.139 , 39.1207 , 1868.787 , 192.88
1504.35 , 39.12466 , 1869.038 , 192.9
1504.562 , 39.12863 , 1869.288 , 192.92
1504.774 , 39.1326 , 1869.538 , 192.94
1504.858 , 39.13419 , 1869.865 , 192.96
1504.952 , 39.13594 , 1870.196 , 192.98
1505.06 , 39.13796 , 1870.539 , 193
1505.181 , 39.14024 , 1870.885 , 193.02
1505.356 , 39.14212 , 1871.246 , 193.04
1505.531 , 39.14202 , 1871.607 , 193.06
1505.706 , 39.14191 , 1871.969 , 193.08
1505.9 , 39.14211 , 1872.335 , 193.1
1506.104 , 39.14248 , 1872.705 , 193.12
1506.311 , 39.14289 , 1873.075 , 193.14
1506.518 , 39.1433 , 1873.446 , 193.16
1506.725 , 39.14371 , 1873.816 , 193.18
1506.932 , 39.14412 , 1874.186 , 193.2
1507.139 , 39.14453 , 1874.557 , 193.22
1507.346 , 39.14494 , 1874.927 , 193.24
1507.563 , 39.14425 , 1875.292 , 193.26
1507.808 , 39.14393 , 1875.638 , 193.28
1508.087 , 39.14337 , 1875.958 , 193.3
1508.437 , 39.14491 , 1876.198 , 193.32
1508.807 , 39.14719 , 1876.406 , 193.34
1509.169 , 39.15052 , 1876.532 , 193.36
1509.532 , 39.15424 , 1876.658 , 193.38
1509.894 , 39.15867 , 1876.784 , 193.4
1510.266 , 39.16447 , 1876.846 , 193.42
1510.615 , 39.17033 , 1876.883 , 193.44
1510.945 , 39.17593 , 1876.913 , 193.46
1511.255 , 39.18142 , 1876.93 , 193.48
1511.465 , 39.18558 , 1876.919 , 193.5
1511.675 , 39.18973 , 1876.908 , 193.52
1511.885 , 39.19305 , 1876.897 , 193.54
1512.095 , 39.19621 , 1876.886 , 193.56
1512.285 , 39.19918 , 1876.87 , 193.58
1512.437 , 39.20183 , 1876.843 , 193.6
1512.568 , 39.2043 , 1876.809 , 193.62
1512.663 , 39.20647 , 1876.765 , 193.64
1512.7 , 39.20748 , 1876.739 , 193.66
1512.737 , 39.20848 , 1876.712 , 193.68
1512.774 , 39.2095 , 1876.686 , 193.7
1512.802 , 39.21025 , 1876.667 , 193.72
1512.816 , 39.21064 , 1876.657 , 193.74
1512.817 , 39.21065 , 1876.656 , 193.76
1512.817 , 39.21065 , 1876.656 , 193.78
1512.817 , 39.21065 , 1876.656 , 193.8
1512.817 , 39.21065 , 1876.656 , 193.82
1512.817 , 39.21065 , 1876.656 , 193.84
1512.817 , 39.21065 , 1876.656 , 193.86
1512.809 , 39.21074 , 1876.646 , 193.88
1512.794 , 39.21093 , 1876.625 , 193.9
1512.77 , 39.21124 , 1876.59 , 193.92
1512.729 , 39.21174 , 1876.533 , 193.94
1512.681 , 39.21234 , 1876.465 , 193.96
1512.6 , 39.21336 , 1876.35 , 193.98
1512.519 , 39.21437 , 1876.235 , 194
1512.438 , 39.21539 , 1876.12 , 194.02
1512.347 , 39.21653 , 1875.991 , 194.04
1512.25 , 39.21774 , 1875.854 , 194.06
1512.143 , 39.21908 , 1875.702 , 194.08
1512.027 , 39.22071 , 1875.528 , 194.1
1511.917 , 39.22285 , 1875.331 , 194.12
1511.805 , 39.22618 , 1875.069 , 194.14
1511.692 , 39.22844 , 1874.807 , 194.16
1511.58 , 39.22949 , 1874.544 , 194.18
1511.493 , 39.2314 , 1874.264 , 194.2
1511.404 , 39.23335 , 1873.977 , 194.22
1511.326 , 39.23542 , 1873.699 , 194.24
1511.256 , 39.23745 , 1873.439 , 194.26
1511.204 , 39.23898 , 1873.244 , 194.28
1511.152 , 39.24051 , 1873.048 , 194.3
1511.1 , 39.24203 , 1872.852 , 194.32
1511.047 , 39.24356 , 1872.657 , 194.34
1510.999 , 39.24497 , 1872.476 , 194.36
1510.958 , 39.24618 , 1872.322 , 194.38
1510.92 , 39.24729 , 1872.179 , 194.4
1510.886 , 39.24829 , 1872.051 , 194.42
1510.87 , 39.24876 , 1871.99 , 194.44
1510.853 , 39.24924 , 1871.93 , 194.46
1510.837 , 39.24971 , 1871.869 , 194.48
1510.822 , 39.25016 , 1871.812 , 194.5
1510.813 , 39.25042 , 1871.779 , 194.52
1510.8 , 39.25079 , 1871.731 , 194.54
1510.784 , 39.25126 , 1871.67 , 194.56
1510.76 , 39.25196 , 1871.581 , 194.58
1510.721 , 39.25309 , 1871.436 , 194.6
1510.683 , 39.25422 , 1871.291 , 194.62
1510.644 , 39.25535 , 1871.146 , 194.64
1510.603 , 39.25605 , 1870.991 , 194.66
1510.557 , 39.25658 , 1870.819 , 194.68
1510.507 , 39.25716 , 1870.633 , 194.7
1510.45 , 39.25782 , 1870.42 , 194.72
1510.39 , 39.25852 , 1870.196 , 194.74
1510.346 , 39.25904 , 1870.03 , 194.76
1510.302 , 39.25956 , 1869.864 , 194.78
1510.257 , 39.26007 , 1869.698 , 194.8
1510.215 , 39.26056 , 1869.541 , 194.82
1510.177 , 39.26101 , 1869.398 , 194.84
1510.147 , 39.26136 , 1869.283 , 194.86
1510.12 , 39.26168 , 1869.183 , 194.88
1510.096 , 39.26195 , 1869.095 , 194.9
1510.087 , 39.26205 , 1869.062 , 194.92
1510.079 , 39.26215 , 1869.029 , 194.94
1510.07 , 39.26226 , 1868.996 , 194.96
1510.066 , 39.26232 , 1868.979 , 194.98
1510.065 , 39.26235 , 1868.974 , 195
1510.065 , 39.26234 , 1868.974 , 195.02
1510.065 , 39.26234 , 1868.974 , 195.04
1510.062 , 39.2624 , 1868.96 , 195.06
1510.047 , 39.26272 , 1868.889 , 195.08
1510.032 , 39.26303 , 1868.818 , 195.1
1510.017 , 39.26335 , 1868.747 , 195.12
1510.017 , 39.26426 , 1868.65 , 195.14
1510.032 , 39.26568 , 1868.536 , 195.16
1510.061 , 39.2675 , 1868.415 , 195.18
1510.104 , 39.26975 , 1868.283 , 195.2
1510.164 , 39.27251 , 1868.138 , 195.22
1510.262 , 39.27661 , 1867.946 , 195.24
1510.36 , 39.28072 , 1867.754 , 195.26
1510.458 , 39.28481 , 1867.562 , 195.28
1510.585 , 39.28955 , 1867.373 , 195.3
1510.736 , 39.29487 , 1867.171 , 195.32
1510.906 , 39.29981 , 1866.967 , 195.34
1511.095 , 39.30524 , 1866.757 , 195.36
1511.296 , 39.31217 , 1866.534 , 195.38
1511.497 , 39.31992 , 1866.312 , 195.4
1511.698 , 39.32766 , 1866.089 , 195.42
1511.899 , 39.33266 , 1865.866 , 195.44
1512.1 , 39.33758 , 1865.643 , 195.46
1512.292 , 39.34228 , 1865.43 , 195.48
1512.464 , 39.3465 , 1865.239 , 195.5
1512.628 , 39.3505 , 1865.057 , 195.52
1512.829 , 39.35542 , 1864.835 , 195.54
1513.03 , 39.36033 , 1864.612 , 195.56
1513.231 , 39.36525 , 1864.389 , 195.58
1513.331 , 39.3693 , 1864.106 , 195.6
1513.417 , 39.37321 , 1863.819 , 195.62
1513.464 , 39.37665 , 1863.522 , 195.64
1513.495 , 39.37989 , 1863.224 , 195.66
1513.523 , 39.38308 , 1862.925 , 195.68
1513.551 , 39.38627 , 1862.627 , 195.7
1513.578 , 39.38946 , 1862.328 , 195.72
1513.606 , 39.39265 , 1862.029 , 195.74
1513.626 , 39.39573 , 1861.73 , 195.76
1513.646 , 39.39882 , 1861.431 , 195.78
1513.666 , 39.4039 , 1861.131 , 195.8
1513.686 , 39.40998 , 1860.832 , 195.82
1513.706 , 39.41606 , 1860.533 , 195.84
1513.725 , 39.42213 , 1860.233 , 195.86
1513.745 , 39.42822 , 1859.934 , 195.88
1513.765 , 39.4343 , 1859.635 , 195.9
1513.801 , 39.44071 , 1859.337 , 195.92
1513.882 , 39.44804 , 1859.048 , 195.94
1514.001 , 39.45599 , 1858.772 , 195.96
1514.134 , 39.46415 , 1858.504 , 195.98
1514.301 , 39.47273 , 1858.254 , 196
1514.468 , 39.48247 , 1858.005 , 196.02
1514.635 , 39.493 , 1857.756 , 196.04
1514.801 , 39.50354 , 1857.506 , 196.06
1515.037 , 39.51452 , 1857.321 , 196.08
1515.287 , 39.52544 , 1857.154 , 196.1
1515.547 , 39.53626 , 1857.005 , 196.12
1515.808 , 39.54519 , 1856.858 , 196.14
1516.07 , 39.55353 , 1856.712 , 196.16
1516.332 , 39.56187 , 1856.565 , 196.18
1516.594 , 39.57021 , 1856.419 , 196.2
1516.856 , 39.57855 , 1856.273 , 196.22
1517.118 , 39.58689 , 1856.126 , 196.24
1517.38 , 39.59523 , 1855.98 , 196.26
1517.642 , 39.60358 , 1855.834 , 196.28
1517.903 , 39.61192 , 1855.687 , 196.3
1518.165 , 39.62025 , 1855.541 , 196.32
1518.427 , 39.62993 , 1855.394 , 196.34
1518.689 , 39.64034 , 1855.248 , 196.36
1518.951 , 39.65073 , 1855.102 , 196.38
1519.213 , 39.66113 , 1854.955 , 196.4
1519.475 , 39.67153 , 1854.809 , 196.42
1519.737 , 39.68092 , 1854.663 , 196.44
1519.998 , 39.69009 , 1854.516 , 196.46
1520.209 , 39.69745 , 1854.399 , 196.48
1520.419 , 39.70482 , 1854.281 , 196.5
1520.629 , 39.71218 , 1854.164 , 196.52
1520.844 , 39.71828 , 1854.081 , 196.54
1521.049 , 39.72378 , 1854.012 , 196.56
1521.24 , 39.72848 , 1853.958 , 196.58
1521.406 , 39.73248 , 1853.914 , 196.6
1521.557 , 39.7361 , 1853.874 , 196.62
1521.653 , 39.73841 , 1853.848 , 196.64
1521.748 , 39.74072 , 1853.823 , 196.66
1521.844 , 39.74357 , 1853.797 , 196.68
1521.93 , 39.74616 , 1853.774 , 196.7
1521.99 , 39.74796 , 1853.758 , 196.72
1522.035 , 39.7493 , 1853.746 , 196.74
1522.063 , 39.75013 , 1853.739 , 196.76
1522.063 , 39.75013 , 1853.739 , 196.78
1522.063 , 39.75013 , 1853.739 , 196.8
1522.063 , 39.75013 , 1853.739 , 196.82
1522.063 , 39.75013 , 1853.739 , 196.84
1522.05 , 39.74975 , 1853.742 , 196.86
1522.024 , 39.74896 , 1853.749 , 196.88
1521.985 , 39.74779 , 1853.759 , 196.9
1521.93 , 39.74616 , 1853.774 , 196.92
1521.807 , 39.74245 , 1853.807 , 196.94
1521.683 , 39.73915 , 1853.84 , 196.96
1521.56 , 39.73618 , 1853.873 , 196.98
1521.437 , 39.73321 , 1853.906 , 197
1521.291 , 39.7294 , 1853.953 , 197.02
1521.129 , 39.72515 , 1854.005 , 197.04
1520.957 , 39.72063 , 1854.061 , 197.06
1520.766 , 39.71563 , 1854.123 , 197.08
1520.51 , 39.70891 , 1854.206 , 197.1
1520.253 , 39.70219 , 1854.289 , 197.12
1519.997 , 39.69547 , 1854.372 , 197.14
1519.743 , 39.68747 , 1854.493 , 197.16
1519.489 , 39.67911 , 1854.614 , 197.18
1519.237 , 39.67111 , 1854.777 , 197.2
1518.985 , 39.65743 , 1854.94 , 197.22
1518.779 , 39.64943 , 1855.158 , 197.24
1518.572 , 39.63343 , 1855.375 , 197.26
1518.365 , 39.6228 , 1855.593 , 197.28
1518.165 , 39.6148 , 1855.815 , 197.3
1517.964 , 39.60482 , 1856.038 , 197.32
1517.766 , 39.59682 , 1856.264 , 197.34
1517.568 , 39.58683 , 1856.489 , 197.36
1517.38 , 39.57883 , 1856.703 , 197.38
1517.192 , 39.56979 , 1856.916 , 197.4
1517.051 , 39.56336 , 1857.077 , 197.42
1516.91 , 39.55693 , 1857.238 , 197.44
1516.768 , 39.55051 , 1857.399 , 197.46
1516.635 , 39.54446 , 1857.551 , 197.48
1516.513 , 39.53889 , 1857.69 , 197.5
1516.408 , 39.53414 , 1857.809 , 197.52
1516.313 , 39.52984 , 1857.917 , 197.54
1516.227 , 39.52594 , 1858.015 , 197.56
1516.179 , 39.52374 , 1858.07 , 197.58
1516.131 , 39.52155 , 1858.125 , 197.6
1516.083 , 39.51935 , 1858.18 , 197.62
1516.045 , 39.51763 , 1858.223 , 197.64
1516.024 , 39.5167 , 1858.246 , 197.66
1516.012 , 39.51617 , 1858.26 , 197.68
1516.012 , 39.51616 , 1858.26 , 197.7
1516.012 , 39.51616 , 1858.26 , 197.72
1516.012 , 39.51616 , 1858.26 , 197.74
1516.012 , 39.51616 , 1858.26 , 197.76
1516.012 , 39.51616 , 1858.26 , 197.78
1516.012 , 39.51616 , 1858.26 , 197.8
1516.012 , 39.51616 , 1858.26 , 197.82
1516.012 , 39.51616 , 1858.26 , 197.84
1516.012 , 39.51616 , 1858.26 , 197.86
1516.012 , 39.51616 , 1858.26 , 197.88
1516.012 , 39.51616 , 1858.26 , 197.9
1516.012 , 39.51616 , 1858.26 , 197.92
1516.012 , 39.51616 , 1858.26 , 197.94
1516.012 , 39.51616 , 1858.26 , 197.96
1516.012 , 39.51616 , 1858.26 , 197.98
1515.993 , 39.51534 , 1858.28 , 198
1515.968 , 39.51426 , 1858.306 , 198.02
1515.945 , 39.51133 , 1858.412 , 198.04
1515.922 , 39.50841 , 1858.518 , 198.06
1515.899 , 39.50549 , 1858.625 , 198.08
1515.877 , 39.5019 , 1858.76 , 198.1
1515.87 , 39.4986 , 1858.895 , 198.12
1515.899 , 39.496 , 1859.029 , 198.14
1515.951 , 39.49385 , 1859.162 , 198.16
1516.019 , 39.49201 , 1859.295 , 198.18
1516.163 , 39.4917 , 1859.432 , 198.2
1516.307 , 39.49183 , 1859.569 , 198.22
1516.451 , 39.49197 , 1859.706 , 198.24
1516.607 , 39.49226 , 1859.847 , 198.26
1516.79 , 39.49267 , 1860.007 , 198.28
1516.973 , 39.49309 , 1860.168 , 198.3
1517.173 , 39.49355 , 1860.344 , 198.32
1517.384 , 39.49403 , 1860.53 , 198.34
1517.61 , 39.49454 , 1860.728 , 198.36
1517.835 , 39.49505 , 1860.926 , 198.38
1518.061 , 39.49556 , 1861.124 , 198.4
1518.286 , 39.49608 , 1861.322 , 198.42
1518.511 , 39.4966 , 1861.52 , 198.44
1518.737 , 39.49711 , 1861.718 , 198.46
1518.962 , 39.49762 , 1861.916 , 198.48
1519.144 , 39.49804 , 1862.076 , 198.5
1519.326 , 39.49845 , 1862.236 , 198.52
1519.509 , 39.49887 , 1862.396 , 198.54
1519.691 , 39.49617 , 1862.556 , 198.56
1519.86 , 39.49339 , 1862.704 , 198.58
1520.011 , 39.49089 , 1862.837 , 198.6
1520.151 , 39.48859 , 1862.96 , 198.62
1520.278 , 39.4865 , 1863.072 , 198.64
1520.355 , 39.48523 , 1863.139 , 198.66
1520.432 , 39.48397 , 1863.207 , 198.68
1520.509 , 39.4827 , 1863.274 , 198.7
1520.573 , 39.48185 , 1863.329 , 198.72
1520.629 , 39.48119 , 1863.376 , 198.74
1520.677 , 39.48064 , 1863.414 , 198.76
1520.703 , 39.48036 , 1863.435 , 198.78
1520.743 , 39.47992 , 1863.466 , 198.8
1520.831 , 39.63192 , 1863.534 , 198.82
1520.92 , 39.77592 , 1863.602 , 198.84
1521.008 , 39.91192 , 1863.67 , 198.86
1521.097 , 40.03992 , 1863.738 , 198.88
1521.185 , 40.15992 , 1863.806 , 198.9
1521.274 , 40.27192 , 1863.874 , 198.92
1521.362 , 40.37592 , 1863.942 , 198.94
1521.45 , 40.47192 , 1864.01 , 198.96
1521.539 , 40.55992 , 1864.078 , 198.98
1521.627 , 40.63992 , 1864.146 , 199
1521.716 , 40.71192 , 1864.214 , 199.02
1521.804 , 40.77592 , 1864.282 , 199.04
1521.892 , 40.83192 , 1864.35 , 199.06
1521.981 , 40.87992 , 1864.417 , 199.08
1522.069 , 40.91992 , 1864.485 , 199.1
1522.158 , 40.95192 , 1864.553 , 199.12
1522.246 , 40.97592 , 1864.621 , 199.14
1522.335 , 40.99192 , 1864.689 , 199.16
1522.423 , 40.99992 , 1864.757 , 199.18
1522.511 , 40.99992 , 1864.825 , 199.2
1522.6 , 40.99192 , 1864.893 , 199.22
1522.688 , 40.97592 , 1864.961 , 199.24
1522.777 , 40.95192 , 1865.029 , 199.26
1522.865 , 40.91992 , 1865.097 , 199.28
1522.953 , 40.87992 , 1865.165 , 199.3
1523.042 , 40.83192 , 1865.233 , 199.32
1523.13 , 40.77592 , 1865.301 , 199.34
1523.219 , 40.71192 , 1865.369 , 199.36
1523.307 , 40.63992 , 1865.437 , 199.38
1523.396 , 40.55992 , 1865.505 , 199.4
1523.484 , 40.47192 , 1865.573 , 199.42
1523.572 , 40.37592 , 1865.641 , 199.44
1523.661 , 40.27192 , 1865.709 , 199.46
1523.749 , 40.15992 , 1865.777 , 199.48
1523.838 , 40.03992 , 1865.845 , 199.5
1523.926 , 39.91192 , 1865.913 , 199.52
1524.015 , 39.77592 , 1865.981 , 199.54
1524.103 , 39.63192 , 1866.049 , 199.56
1524.191 , 39.47992 , 1866.117 , 199.58
1524.28 , 39.44564 , 1866.184 , 199.6
1524.535 , 39.44464 , 1866.341 , 199.62
1524.791 , 39.44363 , 1866.498 , 199.64
1525.047 , 39.44262 , 1866.655 , 199.66
1525.302 , 39.4416 , 1866.812 , 199.68
1525.558 , 39.4406 , 1866.969 , 199.7
1525.814 , 39.43959 , 1867.126 , 199.72
1526.069 , 39.43818 , 1867.283 , 199.74
1526.325 , 39.43644 , 1867.44 , 199.76
1526.581 , 39.43469 , 1867.597 , 199.78
1526.836 , 39.43295 , 1867.754 , 199.8
1527.092 , 39.43121 , 1867.911 , 199.82
1527.348 , 39.42942 , 1868.068 , 199.84
1527.603 , 39.42409 , 1868.225 , 199.86
1527.859 , 39.41875 , 1868.382 , 199.88
1528.115 , 39.41341 , 1868.539 , 199.9
1528.37 , 39.56541 , 1868.696 , 199.92
1528.626 , 39.70941 , 1868.853 , 199.94
1528.882 , 39.84541 , 1869.01 , 199.96
1529.137 , 39.97341 , 1869.167 , 199.98
1529.393 , 40.09341 , 1869.324 , 200
1529.649 , 40.20541 , 1869.481 , 200.02
1529.904 , 40.30941 , 1869.638 , 200.04
1530.16 , 40.40541 , 1869.795 , 200.06
1530.416 , 40.49341 , 1869.952 , 200.08
1530.671 , 40.57341 , 1870.109 , 200.1
1530.927 , 40.64541 , 1870.265 , 200.12
1531.183 , 40.70941 , 1870.422 , 200.14
1531.438 , 40.76541 , 1870.579 , 200.16
1531.694 , 40.81341 , 1870.736 , 200.18
1531.95 , 40.85341 , 1870.893 , 200.2
1532.205 , 40.88541 , 1871.05 , 200.22
1532.461 , 40.90941 , 1871.207 , 200.24
1532.717 , 40.92541 , 1871.364 , 200.26
1532.972 , 40.93341 , 1871.521 , 200.28
1533.228 , 40.93341 , 1871.678 , 200.3
1533.484 , 40.92541 , 1871.835 , 200.32
1533.739 , 40.90941 , 1871.992 , 200.34
1533.995 , 40.88541 , 1872.149 , 200.36
1534.251 , 40.85341 , 1872.306 , 200.38
1534.506 , 40.81341 , 1872.463 , 200.4
1534.762 , 40.76541 , 1872.62 , 200.42
1535.018 , 40.70941 , 1872.777 , 200.44
1535.273 , 40.64541 , 1872.934 , 200.46
1535.529 , 40.57341 , 1873.091 , 200.48
1535.785 , 40.49341 , 1873.248 , 200.5
1536.04 , 40.40541 , 1873.405 , 200.52
1536.296 , 40.30941 , 1873.562 , 200.54
1536.552 , 40.20541 , 1873.719 , 200.56
1536.807 , 40.09341 , 1873.875 , 200.58
1537.063 , 39.97341 , 1874.032 , 200.6
1537.319 , 39.84541 , 1874.189 , 200.62
1537.574 , 39.70941 , 1874.346 , 200.64
1537.83 , 39.56541 , 1874.503 , 200.66
1538.086 , 39.41341 , 1874.66 , 200.68
1538.341 , 39.25341 , 1874.817 , 200.7
1538.597 , 39.1806 , 1874.974 , 200.72
1538.597 , 39.1806 , 1874.974 , 200.74
1538.597 , 39.1806 , 1874.974 , 200.76
1538.597 , 39.1806 , 1874.974 , 200.78
1538.597 , 39.1806 , 1874.974 , 200.8
1538.597 , 39.1806 , 1874.974 , 200.82
1538.596 , 39.18034 , 1874.989 , 200.84
1538.593 , 39.17883 , 1875.061 , 200.86
1538.591 , 39.1772 , 1875.133 , 200.88
1538.588 , 39.17555 , 1875.205 , 200.9
1538.584 , 39.17356 , 1875.293 , 200.92
1538.579 , 39.17097 , 1875.407 , 200.94
1538.574 , 39.16809 , 1875.534 , 200.96
1538.568 , 39.16476 , 1875.681 , 200.98
1538.56 , 39.15997 , 1875.892 , 201
1538.552 , 39.15517 , 1876.103 , 201.02
